0, 1, 0, 15.4070252, 0.0389279045072879, 1186.88970447592, 1.7630464, 0.0126578181152717, 15.542464144562, 2, 5.12323422714024, 7.04077883107022E-09, 
0, 1, 10, 15.4881336, 0.0304452400455705, 1199.41604662045, 1.7222978, 0.00548609028000173, 14.831699045357, 2, 5.02395179982158, 7.04077883107022E-09, 
0, 1, 20, 15.5524922, 0.0161063082361264, 1209.40136522113, 1.7265044, 0.00688070221999099, 14.904323936412, 2, 5.02394989759932, 7.04077883107022E-09, 
0, 1, 30, 15.6295874, 0.00567192050648946, 1221.42017232461, 1.70061640000001, 0.00417403927155966, 14.4605678127642, 2, 5.01917215609624, 7.04077883107022E-09, 
0, 1, 50, 15.7697056, 0.0181240920608481, 1243.41971596692, 1.704174, 0.00516143611795805, 14.521178313494, 2, 5.01917215609624, 7.04077883107022E-09, 
0, 1, 100, 16.133445, 0.00979847398716618, 1301.44071789058, 1.70136700000003, 0.00510058126101944, 14.4733784230915, 2, 5.01917215609624, 7.04077883107022E-09, 
0, 1, 200, 16.881781, 0.0173513763710265, 1424.97415401112, 1.71728459999999, 0.00405770578531682, 14.7454143118669, 2, 5.01915528425204, 7.04077883107022E-09, 
0, 1, 500, 19.0747196, 0.0249724819163548, 1819.22775721738, 1.71745959999996, 0.00577682544650458, 14.7485042467213, 2, 5.01914510873216, 7.04077883107022E-09, 
0, 1, 600, 19.8113608, 0.0156077651252437, 1962.45130175055, 1.7237292, 0.00381541585673293, 14.856284561654, 2, 5.01914510873216, 7.04077883107022E-09, 
0, 1, 650, 20.2003476, 0.0261079070674324, 2040.27362391818, 1.71905500000003, 0.00649221213457841, 14.7759612092174, 2, 5.01914156899825, 7.04077883107022E-09, 
0, 1, 700, 20.5299198, 0.0135066626454899, 2107.38894712183, 1.72071580000002, 0.00429662534558388, 14.8044066267953, 2, 5.01914156899825, 7.04077883107022E-09, 
0, 1, 750, 20.9145274, 0.0291074046856499, 2187.09151803178, 1.71814420000001, 0.00541616090608577, 14.7602441339631, 2, 5.01914156899825, 7.04077883107022E-09, 
0, 1, 800, 21.2473262, 0.0175796517432796, 2257.24589846682, 1.72166299999994, 0.00519741716622947, 14.82075249357, 2, 5.01914156899825, 7.04077883107022E-09, 
0, 5, 0, 15.4648238, 0.00570426715112726, 1195.80403851855, 1.78120540000009, 0.00613421664443173, 15.8636515280166, 2, 5.09349882942886, 7.04077883107022E-09, 
