0, 0, 0, 0, 0, 0.664861799997743, 0.00062548649655884, 2.21020802164798, 1.94607099999557, 0.00468460218081434, 18.9360714126068, 2, 7.65134528752041, 7.04077883107022E-09, 
0, 0, 0, 10, 10, 2.04832499999611, 0.00483645945083873, 20.9782934847454, 1.95239160000347, 0.00465670495628864, 19.0592732233257, 2, 7.13724923398076, 7.04077883107022E-09, 
0, 0, 0, 10, 50, 4.13523120000318, 0.00155012895178502, 85.5006974018976, 1.94803820000088, 0.0060310712627173, 18.9744460124163, 2, 7.13724915956568, 7.04077883107022E-09, 
0, 0, 0, 50, 50, 6.59259740000416, 0.0049234982088449, 217.311823596881, 1.95116700000071, 0.00392021382221588, 19.035340149841, 2, 7.13724922850822, 7.04077883107022E-09, 
0, 0, 0, 100, 100, 9.12218699999794, 0.00688531448798898, 416.071715352435, 1.93906040000147, 0.00368452296181587, 18.7998440528166, 2, 7.13724895262681, 7.04077883107022E-09, 
0, 0, 0, 100, 1000, 54.7453883999988, 0.0221428819966433, 14985.2902068697, 1.94253060000192, 0.00503293085808021, 18.8672523116842, 2, 7.13724141692261, 7.04077883107022E-09, 
0, 0, 0, 100, 10000, 513.6276664, 0.482449103660359, 1319068.06224324, 1.94891460000072, 0.00593292254272276, 18.9915165883293, 2, 7.13724141692261, 7.04077883107022E-09, 
0, 1, 30, 0, 0, 0.844492400003946, 0.000587911762829274, 3.56583879652333, 1.84697500000184, 0.00679719035719654, 17.0568142621427, 2, 5.54014671560511, 7.04077883107022E-09, 
0, 1, 30, 10, 10, 2.22826859999914, 0.00133800696805834, 24.8259137200238, 1.84401160000125, 0.00303962791409182, 17.0019401013851, 2, 5.01919789239278, 7.04077883107022E-09, 
0, 1, 30, 10, 50, 4.31585580000246, 0.00286488264042041, 93.1330974698373, 1.83346079999756, 0.00417983436899246, 16.8079798807152, 2, 5.01919786198994, 7.04077883107022E-09, 
0, 1, 30, 50, 50, 6.77143440000364, 0.00413235248399101, 229.261704549448, 1.84649640000425, 0.00589328508228935, 17.0479184301886, 2, 5.01919788846453, 7.04077883107022E-09, 
0, 1, 30, 100, 100, 9.31770360000082, 0.00831920281743793, 434.098347933019, 1.84621519999928, 0.00363601196384705, 17.0426189264569, 2, 5.01919778091063, 7.04077883107022E-09, 
0, 1, 30, 100, 1000, 54.9400372000033, 0.0256540631174568, 15092.0417283435, 1.85097500000265, 0.00788545270891363, 17.1308531549963, 2, 5.01919482989193, 7.04077883107022E-09, 
0, 1, 30, 100, 10000, 513.864195400002, 0.161713106673421, 1320282.1873261, 1.84596600000514, 0.00304431621131644, 17.0379987051808, 2, 5.01919482989193, 7.04077883107022E-09, 
0, 23, 650, 0, 0, 5.75343580000335, 0.0102439857527851, 165.510642220022, 1.86128020000469, 0.00301049965774233, 17.3218652301885, 2, 5.54011645903103, 7.04077883107022E-09, 
0, 23, 650, 10, 10, 7.13817199999758, 0.00937988720427941, 254.767937419167, 1.86333199999644, 0.00271502080745177, 17.3600675677437, 2, 5.01916833271226, 7.04077883107022E-09, 
0, 23, 650, 10, 50, 9.22452119999798, 0.0103539487047198, 425.45949286733, 1.85141020000447, 0.00218524912853377, 17.1386225199717, 2, 5.01916830144849, 7.04077883107022E-09, 
0, 23, 650, 50, 50, 11.6772703999974, 0.00668068268160089, 681.793443130878, 1.85145020000055, 0.00285993219834049, 17.1393801114712, 2, 5.0191683287538, 7.04077883107022E-09, 
0, 23, 650, 100, 100, 14.2170183999988, 0.00894273042437004, 1010.61846079166, 1.85169899999455, 0.00381103172225114, 17.144018552718, 2, 5.01916821790723, 7.04077883107022E-09, 
0, 23, 650, 100, 1000, 59.8506142000027, 0.0468857595135603, 17910.4910919601, 1.85674620000063, 0.000981508717714101, 17.2375370728808, 2, 5.01916517720692, 7.04077883107022E-09, 
0, 23, 650, 100, 10000, 518.7194296, 0.453527850317729, 1345350.2616603, 1.86206660000316, 0.00391048030814435, 17.3365365735179, 2, 5.01916517720692, 7.04077883107022E-09, 
