0.0, 1.0, 4.3765152, 0.00519291711492334, 95.7695613110959, 2, 4.3765152, 0.00519291711492334, 95.7695613110959, 2, 0, 9.0, 9.0, 9.0, 
2.33, 0.025, 5.46480999999999, 1.34998539995928, 158.433044581016, 2, 4.1440552, 0.577269463387218, 87.5321676700321, 2, 36019, 0.314963908939478, 0.265657967795669, 8.14633536923931, 
2.33, 0.05, 3.61801199999999, 0.00621064631100413, 65.4502470213578, 2, 1.92903880000001, 0.00433051680049923, 18.6060472264061, 2, 8919, 0.313452914798206, 0.271076233183856, 8.15538116591928, 
2.33, 0.1, 2.844454, 0.00491054677179272, 40.4547133579279, 2, 1.9304098, 0.00442477499541039, 18.632507872849, 2, 2189, 0.304566210045662, 0.281278538812785, 8.10547945205479, 
2.33, 0.15, 2.6890854, 0.00616662379591458, 36.1560915787111, 2, 1.93074760000001, 0.00634558465709749, 18.6391328067522, 2, 869, 0.310344827586207, 0.304597701149425, 8.04942528735632, 
1.96, 0.025, 4.8411052, 0.0171735455559015, 117.18297244067, 2, 2.65775399999999, 0.00875736670466319, 35.3186650799377, 2, 25489, 0.314790113770106, 0.264535111808552, 8.14068262063554, 
1.96, 0.05, 3.3323406, 0.00648315280107209, 55.5226795283929, 2, 1.9331648, 0.00441977123392775, 18.6857283916839, 2, 6399, 0.30734375, 0.26765625, 8.158125, 
1.96, 0.1, 2.78257280000001, 0.00889251380436888, 38.7139523205084, 2, 1.9331786, 0.00586488330998477, 18.6860694817709, 2, 1599, 0.31625, 0.276875, 8.08875, 
1.96, 0.15, 2.659357, 0.00261315097151663, 35.360932410035, 2, 1.93292079999999, 0.00276490480132772, 18.6809523188558, 2, 559, 0.316071428571429, 0.307142857142857, 8.00535714285714, 
1.65, 0.025, 4.66924260000001, 0.00855893620960734, 109.009498565219, 2, 1.9362208, 0.00677563978969666, 18.744984478236, 2, 17989, 0.315508615897721, 0.266147859922179, 8.14002223457476, 
1.65, 0.05, 3.12257040000001, 0.00376277804822063, 48.7523003072742, 2, 1.93400880000002, 0.00386782131961809, 18.7020249925963, 2, 4539, 0.306387665198238, 0.27136563876652, 8.1647577092511, 
1.65, 0.1, 2.706051, 0.0037568777993454, 36.6136306436591, 2, 1.9369726, 0.00550005122157701, 18.759465518571, 2, 969, 0.306185567010309, 0.305154639175258, 8.02680412371134, 
1.65, 0.15, 2.64397020000001, 0.00257906311667003, 34.9529253502733, 2, 1.93474699999999, 0.00381254917339652, 18.7163024477009, 2, 429, 0.316279069767442, 0.295348837209302, 7.99767441860465, 
4.0, 0.0, 7.72989140000001, 0.0234486151112664, 298.758854466724, 2, 1.76850580000001, 0.00425553730557774, 15.6381543711572, 2, 25000, 0.31484, 0.26368, 8.14268, 
