576,-120,309.2,266.2
577,-120,307.7,266.2
578,-120,307.7,266.2
579,-120,307.7,266.2
580,-120,309.2,266.2
581,-120,310.6,266.2
582,-120,310.6,266.2
583,-120,309.2,265.2
584,-120,309.2,263.3
585,-119,307.7,260.4
586,-119,304.8,259.4
587,-119,304.8,258.4
588,-119,303.4,257.5
589,-119,302,257.5
590,-119,302,257.5
591,-119,302,257.5
592,-119,303.4,258.4
593,-119,304.8,259.4
594,-120,307.7,261.3
595,-120,309.2,262.3
596,-120,310.6,263.3
597,-121,312.1,264.3
598,-121,313.5,265.2
599,-121,313.5,266.2
600,-121.9,313.5,267.2
601,-121.9,315,268.1
602,-121.9,315,269.1
603,-121.9,315,270.1
604,-121.9,315,270.1
605,-121.9,315,270.1
606,-121.9,315,270.1
607,-121.9,315,269.1
608,-121,315,268.1
609,-121,313.5,267.2
610,-121,313.5,266.2
611,-121,312.1,264.3
612,-121,312.1,263.3
613,-121,312.1,262.3
614,-121,310.6,261.3
615,-121,309.2,260.4
616,-121,307.7,260.4
617,-121,307.7,260.4
618,-120,306.3,260.4
619,-120,307.7,260.4
620,-120,307.7,260.4
621,-120,307.7,260.4
622,-120,307.7,259.4
623,-120,307.7,259.4
624,-120,307.7,258.4
625,-120,307.7,258.4
626,-121,307.7,258.4
627,-121,309.2,260.4
628,-121.9,310.6,261.3
629,-121.9,312.1,263.3
630,-121.9,313.5,266.2
631,-122.9,316.4,268.1
632,-122.9,317.8,270.1
633,-123.9,319.3,271.1
634,-123.9,320.7,272
635,-123.9,320.7,272
636,-123.9,320.7,271.1
637,-123.9,320.7,271.1
638,-122.9,319.3,269.1
639,-122.9,317.8,267.2
640,-122.9,316.4,266.2
641,-122.9,315,265.2
642,-122.9,315,264.3
643,-121.9,315,264.3
644,-121.9,315,264.3
645,-121.9,315,264.3
646,-121.9,315,264.3
647,-121.9,315,263.3
648,-121.9,315,263.3
649,-121.9,315,262.3
650,-121.9,313.5,261.3
651,-121.9,313.5,260.4
652,-121.9,312.1,259.4
653,-121.9,312.1,259.4
654,-121.9,312.1,260.4
655,-121.9,312.1,261.3
656,-121.9,313.5,262.3
657,-122.9,315,264.3
658,-122.9,316.4,265.2
659,-123.9,317.8,266.2
660,-123.9,319.3,267.2
661,-123.9,320.7,267.2
662,-123.9,322.2,268.1
663,-124.9,322.2,269.1
664,-124.9,322.2,269.1
665,-124.9,322.2,270.1
666,-124.9,322.2,270.1
667,-124.9,322.2,270.1
668,-124.9,322.2,270.1
669,-124.9,320.7,270.1
670,-124.9,322.2,270.1
671,-124.9,322.2,271.1
672,-124.9,323.6,271.1
673,-124.9,323.6,271.1
674,-124.9,323.6,270.1
675,-124.9,323.6,269.1
676,-124.9,322.2,267.2
677,-124.9,320.7,265.2
678,-123.9,317.8,262.3
679,-123.9,316.4,260.4
680,-123.9,315,259.4
681,-123.9,315,259.4
682,-122.9,315,259.4
683,-122.9,316.4,260.4
684,-122.9,316.4,261.3
685,-123.9,316.4,261.3
686,-123.9,317.8,261.3
687,-123.9,317.8,261.3
688,-123.9,319.3,261.3
689,-124.9,319.3,262.3
690,-124.9,320.7,263.3
691,-124.9,320.7,265.2
692,-125.8,322.2,266.2
693,-125.8,323.6,268.1
694,-125.8,323.6,270.1
695,-125.8,325.1,272
696,-125.8,328,273
697,-126.8,328,274
698,-126.8,329.4,274
699,-126.8,329.4,274
700,-126.8,329.4,272
701,-125.8,329.4,271.1
702,-125.8,328,270.1
703,-125.8,326.5,269.1
704,-125.8,326.5,268.1
705,-125.8,325.1,267.2
706,-125.8,325.1,268.1
707,-125.8,325.1,268.1
708,-125.8,325.1,268.1
709,-125.8,325.1,268.1
710,-125.8,325.1,267.2
711,-124.9,323.6,266.2
712,-124.9,323.6,264.3
713,-124.9,322.2,262.3
714,-124.9,320.7,260.4
715,-123.9,320.7,259.4
716,-123.9,319.3,258.4
717,-124.9,319.3,258.4
718,-124.9,319.3,259.4
719,-124.9,319.3,261.3
720,-124.9,320.7,262.3
721,-125.8,322.2,265.2
722,-125.8,326.5,267.2
723,-126.8,329.4,270.1
724,-126.8,330.8,272
725,-127.8,333.7,273
726,-127.8,335.2,274
727,-128.8,335.2,274
728,-128.8,335.2,274
729,-128.8,333.7,274
730,-128.8,332.3,273
731,-127.8,332.3,272
732,-127.8,330.8,271.1
733,-127.8,329.4,271.1
734,-127.8,329.4,270.1
735,-127.8,329.4,270.1
736,-126.8,330.8,270.1
737,-127.8,332.3,270.1
738,-127.8,332.3,270.1
739,-127.8,332.3,269.1
740,-127.8,332.3,268.1
741,-127.8,330.8,267.2
742,-126.8,330.8,266.2
743,-126.8,328,265.2
744,-126.8,326.5,264.3
745,-126.8,325.1,263.3
746,-126.8,323.6,263.3
747,-126.8,323.6,262.3
748,-126.8,323.6,262.3
749,-126.8,326.5,263.3
750,-126.8,328,263.3
751,-126.8,328,264.3
752,-126.8,329.4,265.2
753,-127.8,330.8,266.2
754,-127.8,332.3,267.2
755,-127.8,332.3,268.1
756,-128.8,332.3,269.1
757,-128.8,333.7,270.1
758,-128.8,333.7,272
759,-129.7,335.2,274
760,-129.7,338.1,275.9
761,-129.7,338.1,276.9
762,-129.7,339.5,277.9
763,-129.7,339.5,277.9
764,-129.7,341,276.9
765,-129.7,339.5,275.9
766,-129.7,339.5,274.9
767,-129.7,339.5,274
768,-129.7,338.1,273
769,-129.7,338.1,272
770,-129.7,336.6,271.1
771,-128.8,335.2,271.1
772,-128.8,333.7,270.1
773,-128.8,333.7,269.1
774,-128.8,332.3,268.1
775,-127.8,332.3,268.1
776,-127.8,332.3,267.2
777,-127.8,332.3,266.2
778,-127.8,332.3,265.2
779,-127.8,332.3,263.3
780,-127.8,330.8,262.3
781,-127.8,329.4,260.4
782,-127.8,329.4,260.4
783,-127.8,329.4,261.3
784,-127.8,330.8,263.3
785,-128.8,333.7,266.2
786,-128.8,335.2,268.1
787,-128.8,338.1,271.1
788,-129.7,341,273
789,-130.7,343.8,274.9
790,-130.7,345.3,275.9
791,-131.7,345.3,276.9
792,-131.7,346.7,276.9
793,-131.7,345.3,276.9
794,-131.7,345.3,276.9
